Date,VUG,VTV,^FVX,ret_growth,ret_value,spread,rate_5y,rate_5y_change,spread_vol
2019-01-31,139.98439025878906,87.75763702392578,2.440000057220459,9.201227946130341,6.952548035608919,2.248679910521423,2.440000057220459,-0.06999993324279785,2.721973255369799
2019-02-28,145.14712524414062,90.270751953125,2.509000062942505,3.6880790606775626,2.8636994048894637,0.8243796557880989,2.509000062942505,0.0690000057220459,2.393035365460714
2019-03-31,149.68710327148438,90.78279113769531,2.243000030517578,3.127845639179827,0.5672260100771043,2.560619629102723,2.243000030517578,-0.26600003242492676,2.711981652847505
2019-04-30,156.7302703857422,93.83612060546875,2.2820000648498535,4.705259812185525,3.3633350875302837,1.3419247246552413,2.2820000648498535,0.03900003433227539,1.8826872845265101
2019-05-31,146.79708862304688,87.89810943603516,1.9270000457763672,-6.337755775095588,-6.328065494522939,-0.009690280572649534,1.9270000457763672,-0.35500001907348633,0.9757617068370626
2019-06-30,156.75601196289062,94.15316009521484,1.7580000162124634,6.784142269617344,7.1162516455846925,-0.3321093759673488,1.7580000162124634,-0.1690000295639038,1.172137254174974
2019-07-31,160.35374450683594,94.93409729003906,1.843999981880188,2.295116148270604,0.8294328029292641,1.4656833453413398,1.843999981880188,0.08599996566772461,1.0573958346722974
2019-08-31,159.43272399902344,92.115966796875,1.3910000324249268,-0.5743679454727313,-2.9685124455907763,2.394144500118045,1.3910000324249268,-0.45299994945526123,1.1975473382540813
2019-09-30,159.89373779296875,95.30149841308594,1.5509999990463257,0.28915882660836,3.458175305520439,-3.169016478912079,1.5509999990463257,0.15999996662139893,1.967609166881401
2019-10-31,164.03822326660156,97.11157989501953,1.5230000019073486,2.5920248853017025,1.8993211146458133,0.6927037706558892,1.5230000019073486,-0.02799999713897705,1.9147944117208915
2019-11-30,170.5866241455078,100.44994354248047,1.621000051498413,3.9919969556507118,3.437657641930869,0.5543393137198427,1.621000051498413,0.09800004959106445,1.9178379503216845
2019-12-31,175.66371154785156,103.1043472290039,1.6929999589920044,2.976251759348414,2.642513866024121,0.33373789332429293,1.6929999589920044,0.07199990749359131,1.8953263891401788
2020-01-31,181.16009521484375,100.52352905273438,1.3259999752044678,3.128923793401084,-2.5031128615142673,5.6320366549153515,1.3259999752044678,-0.3669999837875366,2.880454283957163
2020-02-29,169.44403076171875,90.75933837890625,0.9129999876022339,-6.467243483853624,-9.713338524661086,3.2460950408074627,0.9129999876022339,-0.4129999876022339,2.977953967256074
2020-03-31,151.49266052246094,77.30183410644531,0.375,-10.594277153676767,-14.827680008285126,4.233402854608359,0.375,-0.5379999876022339,2.2405278514905134
2020-04-30,174.33885192871094,85.54762268066406,0.3449999988079071,15.08072491925292,10.66700249681556,4.41372242243736,0.3449999988079071,-0.030000001192092896,2.1711660016957297
2020-05-31,186.64657592773438,88.01265716552734,0.30399999022483826,7.059656446548246,2.8814763141517874,4.1781801323964585,0.30399999022483826,-0.04100000858306885,1.8049194882792006
2020-06-30,195.79872131347656,87.12443542480469,0.289000004529953,4.903462782668844,-1.009197732835354,5.912660515504198,0.289000004529953,-0.014999985694885254,0.9968166871894965
2020-07-31,210.60299682617188,90.37879943847656,0.2150000035762787,7.560966391089674,3.735305712805048,3.825660678284626,0.2150000035762787,-0.07400000095367432,0.8909073679072866
